,authors,fruit,image,painting_index,subjects,thumbnail_image,year
0,,Prunus domestica: Green Gage,https://naldc.nal.usda.gov/download/POM00007554/screen,5498,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00007554/thumbnail,
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Green Gage,https://naldc.nal.usda.gov/download/POM00004900/screen,5499,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004900/thumbnail,1919
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Groff Prune,https://naldc.nal.usda.gov/download/POM00004901/screen,5500,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004901/thumbnail,1897
0,"Krieger, L.C.C. (Louis Charles Christopher), 1873-1940
",Prunus domestica: Gueii,https://naldc.nal.usda.gov/download/POM00004902/screen,5501,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004902/thumbnail,1939
0,"Shull, James Marion, 1872-1948
",Prunus domestica: Hale,https://naldc.nal.usda.gov/download/POM00004903/screen,5502,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004903/thumbnail,1910
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Hale,https://naldc.nal.usda.gov/download/POM00004904/screen,5503,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004904/thumbnail,1910
0,"Shull, James Marion, 1872-1948
",Prunus domestica: Hale,https://naldc.nal.usda.gov/download/POM00004905/screen,5504,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004905/thumbnail,1940
0,"Shull, James Marion, 1872-1948
",Prunus domestica: Hall,https://naldc.nal.usda.gov/download/POM00007546/screen,5505,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00007546/thumbnail,
0,"Heiges, Bertha
",Prunus domestica: Hand?,https://naldc.nal.usda.gov/download/POM00004906/screen,5506,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004906/thumbnail,1904
0,"Lower, Elsie E., b. 1882
",Prunus domestica: Hanska,https://naldc.nal.usda.gov/download/POM00004907/screen,5507,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004907/thumbnail,1909
0,"Schutt, Ellen Isham, 1873-1955
",Prunus domestica: Happiness,https://naldc.nal.usda.gov/download/POM00004908/screen,5508,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004908/thumbnail,1906
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Heaton,https://naldc.nal.usda.gov/download/POM00004909/screen,5509,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004909/thumbnail,1900
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Henry Berter,https://naldc.nal.usda.gov/download/POM00004910/screen,5510,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004910/thumbnail,1916
0,"Heiges, Bertha
",Prunus domestica: Honey,https://naldc.nal.usda.gov/download/POM00004911/screen,5511,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004911/thumbnail,1901
0,"Prestele, William Henry, 1838-1895
",Prunus domestica: Hungarian,https://naldc.nal.usda.gov/download/POM00004913/screen,5512,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004913/thumbnail,1894
0,,Prunus domestica: Illinois Ironclad,https://naldc.nal.usda.gov/download/POM00004914/screen,5513,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004914/thumbnail,
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Imperial Epineuse,https://naldc.nal.usda.gov/download/POM00004915/screen,5514,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004915/thumbnail,1916
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Imperial Epineuse,https://naldc.nal.usda.gov/download/POM00004916/screen,5515,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004916/thumbnail,1897
0,"Krieger, L.C.C. (Louis Charles Christopher), 1873-1940
",Prunus domestica: Italian Prune,https://naldc.nal.usda.gov/download/POM00004918/screen,5516,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004918/thumbnail,1939
0,"Heiges, Bertha
",Prunus domestica: Jones,https://naldc.nal.usda.gov/download/POM00004919/screen,5517,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004919/thumbnail,1907
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: July Beauty,https://naldc.nal.usda.gov/download/POM00004920/screen,5518,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004920/thumbnail,1911
0,"Heiges, Bertha
",Prunus domestica: Kathrin,https://naldc.nal.usda.gov/download/POM00004921/screen,5519,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004921/thumbnail,1910
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Kelbolan,https://naldc.nal.usda.gov/download/POM00004922/screen,5520,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004922/thumbnail,1912
0,"Lower, Elsie E., b. 1882
",Prunus domestica: Kelsey,https://naldc.nal.usda.gov/download/POM00004757/screen,5521,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004757/thumbnail,1911
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Kelsey,https://naldc.nal.usda.gov/download/POM00004923/screen,5522,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004923/thumbnail,1912
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Kelsey,https://naldc.nal.usda.gov/download/POM00004925/screen,5523,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004925/thumbnail,1913
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Kelsey No,https://naldc.nal.usda.gov/download/POM00004924/screen,5524,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004924/thumbnail,1911
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Kelso,https://naldc.nal.usda.gov/download/POM00004758/screen,5525,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004758/thumbnail,1901
0,"Heiges, Bertha
",Prunus domestica: Kerr,https://naldc.nal.usda.gov/download/POM00004759/screen,5526,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004759/thumbnail,1897
0,"Heiges, Bertha
",Prunus domestica: Kieth,https://naldc.nal.usda.gov/download/POM00004926/screen,5527,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004926/thumbnail,1901
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Kimball,https://naldc.nal.usda.gov/download/POM00004760/screen,5528,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004760/thumbnail,1915
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Kingston,https://naldc.nal.usda.gov/download/POM00004761/screen,5529,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004761/thumbnail,1895
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Kiscab,https://naldc.nal.usda.gov/download/POM00004765/screen,5530,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004765/thumbnail,1895
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Kitty,https://naldc.nal.usda.gov/download/POM00004762/screen,5531,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004762/thumbnail,1899
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Klondyke,https://naldc.nal.usda.gov/download/POM00004763/screen,5532,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004763/thumbnail,1900
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Korai,https://naldc.nal.usda.gov/download/POM00004764/screen,5533,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004764/thumbnail,1896
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Lafayette,https://naldc.nal.usda.gov/download/POM00004927/screen,5534,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004927/thumbnail,1919
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Laire,https://naldc.nal.usda.gov/download/POM00004928/screen,5535,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004928/thumbnail,1908
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Lannix,https://naldc.nal.usda.gov/download/POM00004935/screen,5536,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004935/thumbnail,1895
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Large English,https://naldc.nal.usda.gov/download/POM00004936/screen,5537,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004936/thumbnail,1913
0,"Thompson, Harriet L.
",Prunus domestica: Late Orange,https://naldc.nal.usda.gov/download/POM00004937/screen,5538,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004937/thumbnail,1915
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Late Orleans,https://naldc.nal.usda.gov/download/POM00004938/screen,5539,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004938/thumbnail,1916
0,"Heiges, Bertha
",Prunus domestica: Latest,https://naldc.nal.usda.gov/download/POM00004939/screen,5540,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004939/thumbnail,1898
0,"Heiges, Bertha
",Prunus domestica: Lincoln,https://naldc.nal.usda.gov/download/POM00004940/screen,5541,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004940/thumbnail,1896
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Lombard,https://naldc.nal.usda.gov/download/POM00004941/screen,5542,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004941/thumbnail,1902
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Lombard,https://naldc.nal.usda.gov/download/POM00004942/screen,5543,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004942/thumbnail,1897
0,"Heiges, Bertha
",Prunus domestica: Lota,https://naldc.nal.usda.gov/download/POM00004917/screen,5544,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004917/thumbnail,1901
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Mackinan,https://naldc.nal.usda.gov/download/POM00004943/screen,5545,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004943/thumbnail,1924
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Madison,https://naldc.nal.usda.gov/download/POM00004944/screen,5546,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004944/thumbnail,1894
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Mammoth Gold,https://naldc.nal.usda.gov/download/POM00004945/screen,5547,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004945/thumbnail,1915
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Mammoth Gold,https://naldc.nal.usda.gov/download/POM00004946/screen,5548,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004946/thumbnail,1915
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Marais des Cygnes,https://naldc.nal.usda.gov/download/POM00004947/screen,5549,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004947/thumbnail,1896
0,"Heiges, Bertha
",Prunus domestica: Margaret,https://naldc.nal.usda.gov/download/POM00004956/screen,5550,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004956/thumbnail,1898
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Marianna,https://naldc.nal.usda.gov/download/POM00000856/screen,5551,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00000856/thumbnail,1912
0,"Heiges, Bertha
",Prunus domestica: Marketman,https://naldc.nal.usda.gov/download/POM00004948/screen,5552,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004948/thumbnail,1903
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Maru,https://naldc.nal.usda.gov/download/POM00004949/screen,5553,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004949/thumbnail,1900
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Marunka,https://naldc.nal.usda.gov/download/POM00004950/screen,5554,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004950/thumbnail,1895
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Mason,https://naldc.nal.usda.gov/download/POM00004951/screen,5555,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004951/thumbnail,1903
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: McCartney,https://naldc.nal.usda.gov/download/POM00004953/screen,5556,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004953/thumbnail,1911
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: McLaughlin,https://naldc.nal.usda.gov/download/POM00004954/screen,5557,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004954/thumbnail,1910
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: McRea,https://naldc.nal.usda.gov/download/POM00004955/screen,5558,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004955/thumbnail,1915
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Merunka,https://naldc.nal.usda.gov/download/POM00004952/screen,5559,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004952/thumbnail,1898
0,"Thompson, Harriet L.
",Prunus domestica: Methley,https://naldc.nal.usda.gov/download/POM00004959/screen,5560,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004959/thumbnail,1915
0,"Heiges, Bertha
",Prunus domestica: Middleburg,https://naldc.nal.usda.gov/download/POM00004961/screen,5561,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004961/thumbnail,1897
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Miner,https://naldc.nal.usda.gov/download/POM00004962/screen,5562,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004962/thumbnail,1898
0,"Steadman, Royal Charles, b. 1875
",Prunus domestica: Mirabelle Tardive,https://naldc.nal.usda.gov/download/POM00004964/screen,5563,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004964/thumbnail,1916
0,"Heiges, Bertha
",Prunus domestica: Miracle,https://naldc.nal.usda.gov/download/POM00004963/screen,5564,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004963/thumbnail,1903
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Moldavka,https://naldc.nal.usda.gov/download/POM00004819/screen,5565,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004819/thumbnail,1898
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Moncelt,https://naldc.nal.usda.gov/download/POM00004820/screen,5566,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004820/thumbnail,1908
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Montgamet,https://naldc.nal.usda.gov/download/POM00004821/screen,5567,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004821/thumbnail,1902
0,"Arnold, Mary Daisy, ca. 1873-1955
",Prunus domestica: Moorpark,https://naldc.nal.usda.gov/download/POM00004822/screen,5568,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004822/thumbnail,1911
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: Morgan,https://naldc.nal.usda.gov/download/POM00004824/screen,5569,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004824/thumbnail,1907
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Mt,https://naldc.nal.usda.gov/download/POM00004825/screen,5570,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004825/thumbnail,1901
0,"Schutt, Ellen Isham, 1873-1955
",Prunus domestica: Munson,https://naldc.nal.usda.gov/download/POM00004826/screen,5571,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004826/thumbnail,1912
0,"Heiges, Bertha
",Prunus domestica: Murdy,https://naldc.nal.usda.gov/download/POM00004827/screen,5572,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004827/thumbnail,1899
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Nagy,https://naldc.nal.usda.gov/download/POM00004829/screen,5573,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004829/thumbnail,1896
0,"Newton, Amanda Almira, ca. 1860-1943
",Prunus domestica: New Cherry,https://naldc.nal.usda.gov/download/POM00004830/screen,5574,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004830/thumbnail,1907
0,"Heiges, Bertha
",Prunus domestica: Newman,https://naldc.nal.usda.gov/download/POM00004831/screen,5575,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004831/thumbnail,1899
0,"Heiges, Bertha
",Prunus domestica: Niagara,https://naldc.nal.usda.gov/download/POM00004832/screen,5576,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004832/thumbnail,1898
0,"Thompson, Harriet L.
",Prunus domestica: No,https://naldc.nal.usda.gov/download/POM00004833/screen,5577,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004833/thumbnail,1915
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Nona,https://naldc.nal.usda.gov/download/POM00004834/screen,5578,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004834/thumbnail,1899
0,"Passmore, Deborah Griscom, 1840-1911
",Prunus domestica: Normand,https://naldc.nal.usda.gov/download/POM00004835/screen,5579,"Prunus domestica , plums",https://naldc.nal.usda.gov/download/POM00004835/thumbnail,1903
